engagement_id,customer_id,campaign_id,product_id,engagement_timestamp,campaign_type,channel,event_type,engagement_score,time_spent_seconds,conversion_flag,unsubscribe_flag
ENG0006038,CUST001581,CMP0016,PROD0058,10/5/2026 12:59,Loyalty,Push Notification,Opened,33,136,0,0
ENG0006039,CUST000057,CMP0041,PROD0151,1/5/2025 5:20,Seasonal,Paid Social,Clicked,66,79,0,0
ENG0006040,CUST001368,CMP0007,PROD0023,3/10/2025 17:32,Promotion,Email,Sent,10,0,0,0
ENG0006041,CUST000053,CMP0002,PROD0019,3/3/2026 4:45,Product Launch,SMS,Clicked,64,2,0,0
ENG0006042,CUST000359,CMP0050,PROD0022,31/8/2024 18:30,Loyalty,Paid Social,Impression,8,0,0,0
ENG0006043,CUST000062,CMP0030,PROD0049,26/2/2026 15:35,Product Launch,Push Notification,Opened,21,106,0,0
ENG0006044,CUST001029,CMP0003,PROD0042,25/7/2025 7:37,Promotion,Email,Clicked,63,67,0,0
ENG0006045,CUST000723,CMP0009,PROD0104,23/10/2024 5:32,Seasonal,Email,Opened,23,110,0,0
ENG0006046,CUST000313,CMP0024,PROD0152,31/12/2024 11:56,Promotion,SMS,Sent,3,0,0,0
ENG0006047,CUST000849,CMP0034,PROD0061,12/7/2024 2:41,Seasonal,Email,Clicked,67,99,0,0
ENG0006048,CUST001163,CMP0036,PROD0164,24/7/2025 15:45,Product Launch,Push Notification,Sent,8,0,0,0
ENG0006049,CUST000549,CMP0016,PROD0055,5/3/2025 7:06,Loyalty,Push Notification,Sent,10,0,0,0
ENG0006050,CUST000487,CMP0047,PROD0030,26/12/2025 9:03,Winback,Email,Clicked,69,157,0,0
ENG0006051,CUST001471,CMP0012,PROD0140,10/9/2025 11:24,Promotion,Paid Social,Impression,0,0,0,0
ENG0006052,CUST001482,CMP0031,PROD0171,11/2/2026 22:00,Welcome,SMS,Converted,100,109,1,0
ENG0006053,CUST000709,CMP0004,PROD0094,24/9/2025 8:11,Product Launch,SMS,Sent,3,0,0,0
ENG0006054,CUST001442,CMP0010,PROD0139,25/6/2025 16:54,Seasonal,Display Ad,Impression,0,0,0,0
ENG0006055,CUST000527,CMP0002,PROD0020,27/5/2026 21:25,Product Launch,SMS,Opted out,0,77,0,1
ENG0006056,CUST001539,CMP0016,PROD0045,5/1/2025 6:57,Loyalty,Push Notification,Sent,0,0,0,0
ENG0006057,CUST000648,CMP0007,PROD0030,2/12/2025 18:12,Promotion,Email,Clicked,60,111,0,0
ENG0006058,CUST000983,CMP0049,PROD0102,25/4/2025 8:51,Product Launch,Display Ad,Clicked,68,191,0,0
ENG0006059,CUST000362,CMP0013,PROD0053,12/2/2026 5:47,Product Launch,SMS,Clicked,58,22,0,0
ENG0006060,CUST001873,CMP0025,PROD0135,27/11/2024 9:07,Winback,SMS,Sent,2,0,0,0
ENG0006061,CUST001753,CMP0041,PROD0144,28/5/2025 19:07,Seasonal,Paid Social,Impression,14,0,0,0
ENG0006062,CUST001068,CMP0034,PROD0061,12/10/2024 20:33,Seasonal,Email,Sent,0,0,0,0
ENG0006063,CUST001164,CMP0041,PROD0159,17/4/2026 3:27,Seasonal,Paid Social,Impression,0,0,0,0
ENG0006064,CUST001552,CMP0001,PROD0081,24/10/2025 20:25,Promotion,Email,Sent,0,0,0,0
ENG0006065,CUST001298,CMP0029,PROD0112,14/9/2024 13:54,Product Launch,Email,Sent,10,0,0,0
ENG0006066,CUST000146,CMP0005,PROD0094,5/8/2024 0:46,Abandoned Cart,Display Ad,Impression,7,0,0,0
ENG0006067,CUST000670,CMP0027,PROD0106,27/12/2025 9:24,Abandoned Cart,Paid Social,Impression,15,0,0,0
ENG0006068,CUST000613,CMP0033,PROD0106,6/6/2025 5:55,Promotion,Email,Clicked,63,84,0,0
ENG0006069,CUST001839,CMP0042,PROD0022,13/2/2026 20:32,Seasonal,SMS,Converted,100,58,1,0
ENG0006070,CUST000194,CMP0018,PROD0174,17/3/2025 16:43,Promotion,Email,Sent,8,0,0,0
ENG0006071,CUST000994,CMP0014,PROD0072,16/3/2025 20:40,Abandoned Cart,Display Ad,Converted,100,12,1,0
ENG0006072,CUST000610,CMP0041,PROD0153,24/5/2025 6:09,Seasonal,Paid Social,Converted,100,83,1,0
ENG0006073,CUST000069,CMP0043,PROD0041,21/10/2024 23:30,Seasonal,SMS,Converted,100,146,1,0
ENG0006074,CUST000565,CMP0003,PROD0047,11/3/2025 15:54,Promotion,Email,Sent,0,0,0,0
ENG0006075,CUST000192,CMP0009,PROD0113,29/12/2024 13:01,Seasonal,Email,Clicked,63,161,0,0
ENG0006076,CUST000845,CMP0027,PROD0116,19/10/2025 3:31,Abandoned Cart,Paid Social,Hidden,0,80,0,0
ENG0006077,CUST000364,CMP0045,PROD0059,10/10/2024 14:49,Welcome,Push Notification,Sent,0,0,0,0
ENG0006078,CUST001039,CMP0003,PROD0056,19/4/2024 19:36,Promotion,Email,Clicked,56,113,0,0
ENG0006079,CUST000164,CMP0021,PROD0081,24/8/2024 10:24,Winback,Paid Social,Impression,4,0,0,0
ENG0006080,CUST000563,CMP0020,PROD0088,8/9/2025 14:39,Welcome,SMS,Clicked,70,123,0,0
ENG0006081,CUST000714,CMP0021,PROD0090,22/11/2024 1:20,Winback,Paid Social,Converted,100,125,1,0
ENG0006082,CUST000396,CMP0050,PROD0023,30/10/2025 5:52,Loyalty,Paid Social,Clicked,78,25,0,0
ENG0006083,CUST001048,CMP0001,PROD0085,28/11/2024 19:57,Promotion,Email,Sent,13,0,0,0
ENG0006084,CUST000194,CMP0014,PROD0068,18/1/2026 14:45,Abandoned Cart,Display Ad,Clicked,73,78,0,0
ENG0006085,CUST000640,CMP0008,PROD0039,14/6/2026 23:38,Product Launch,Paid Social,Converted,100,107,1,0
ENG0006086,CUST000932,CMP0025,PROD0124,14/2/2025 6:25,Winback,SMS,Sent,10,0,0,0
ENG0006087,CUST000338,CMP0046,PROD0075,31/3/2026 14:28,Promotion,Display Ad,Clicked,77,2,0,0
ENG0006088,CUST001849,CMP0009,PROD0101,19/6/2026 1:08,Seasonal,Email,Opened,33,144,0,0
ENG0006089,CUST001972,CMP0016,PROD0044,13/1/2025 5:37,Loyalty,Push Notification,Sent,11,0,0,0
ENG0006090,CUST000225,CMP0004,PROD0085,31/5/2026 20:16,Product Launch,SMS,Sent,7,0,0,0
ENG0006091,CUST001015,CMP0024,PROD0154,18/5/2025 0:38,Promotion,SMS,Clicked,59,112,0,0
ENG0006092,CUST001893,CMP0038,PROD0119,12/2/2026 15:22,Winback,SMS,Clicked,59,102,0,0
ENG0006093,CUST001763,CMP0008,PROD0023,22/1/2024 21:31,Product Launch,Paid Social,Impression,13,0,0,0
ENG0006094,CUST001795,CMP0045,PROD0053,23/5/2025 3:24,Welcome,Push Notification,Clicked,72,74,0,0
ENG0006095,CUST000357,CMP0015,PROD0117,23/2/2025 5:32,Loyalty,SMS,Sent,6,0,0,0
ENG0006096,CUST000930,CMP0016,PROD0055,29/2/2024 10:13,Loyalty,Push Notification,Sent,14,0,0,0
ENG0006097,CUST001617,CMP0050,PROD0029,8/9/2024 12:34,Loyalty,Paid Social,Impression,0,0,0,0
ENG0006098,CUST001288,CMP0038,PROD0104,1/8/2024 1:12,Winback,SMS,Clicked,52,116,0,0
ENG0006099,CUST001225,CMP0006,PROD0067,13/5/2025 2:50,Abandoned Cart,Push Notification,Sent,15,0,0,0
ENG0006100,CUST000978,CMP0002,PROD0009,8/9/2025 3:16,Product Launch,SMS,Sent,14,0,0,0
ENG0006101,CUST000280,CMP0011,PROD0138,22/6/2024 16:45,Abandoned Cart,Paid Social,Converted,100,86,1,0
ENG0006102,CUST000203,CMP0022,PROD0093,11/1/2026 1:19,Seasonal,Display Ad,Impression,1,0,0,0
ENG0006103,CUST001273,CMP0030,PROD0041,16/6/2024 18:47,Product Launch,Push Notification,Opened,28,153,0,0
ENG0006104,CUST000415,CMP0003,PROD0048,21/7/2024 8:19,Promotion,Email,Clicked,73,53,0,0
ENG0006105,CUST001250,CMP0003,PROD0052,20/2/2024 0:18,Promotion,Email,Sent,0,0,0,0
ENG0006106,CUST001914,CMP0001,PROD0088,27/4/2025 4:39,Promotion,Email,Sent,12,0,0,0
ENG0006107,CUST001081,CMP0017,PROD0173,1/6/2026 16:31,Loyalty,Display Ad,Impression,2,0,0,0
ENG0006108,CUST000304,CMP0015,PROD0116,26/1/2024 9:19,Loyalty,SMS,Sent,0,0,0,0
ENG0006109,CUST001487,CMP0047,PROD0040,18/4/2025 8:18,Winback,Email,Opened,28,81,0,0
ENG0006110,CUST000726,CMP0033,PROD0103,8/5/2024 9:57,Promotion,Email,Unsubscribed,0,102,0,1
ENG0006111,CUST000613,CMP0012,PROD0131,10/7/2024 2:42,Promotion,Paid Social,Impression,0,0,0,0
ENG0006112,CUST000039,CMP0006,PROD0069,30/5/2025 0:02,Abandoned Cart,Push Notification,Clicked,70,86,0,0
ENG0006113,CUST001850,CMP0008,PROD0021,20/1/2026 19:00,Product Launch,Paid Social,Impression,0,0,0,0
ENG0006114,CUST001907,CMP0001,PROD0100,18/5/2024 10:47,Promotion,Email,Sent,16,0,0,0
ENG0006115,CUST000938,CMP0030,PROD0042,25/1/2024 13:44,Product Launch,Push Notification,Opened,18,131,0,0
ENG0006116,CUST000466,CMP0021,PROD0083,7/1/2024 20:26,Winback,Paid Social,Clicked,85,43,0,0
ENG0006117,CUST001052,CMP0044,PROD0197,27/5/2025 4:06,Seasonal,Paid Social,Impression,9,0,0,0
ENG0006118,CUST000169,CMP0041,PROD0153,16/2/2026 22:24,Seasonal,Paid Social,Impression,0,0,0,0
ENG0006119,CUST000120,CMP0004,PROD0083,9/6/2025 23:02,Product Launch,SMS,Converted,100,91,1,0
ENG0006120,CUST000739,CMP0015,PROD0116,20/6/2025 18:03,Loyalty,SMS,Converted,100,60,1,0
ENG0006121,CUST000431,CMP0046,PROD0074,11/9/2025 15:43,Promotion,Display Ad,Impression,0,0,0,0
ENG0006122,CUST000740,CMP0012,PROD0122,17/5/2024 23:58,Promotion,Paid Social,Impression,2,0,0,0
ENG0006123,CUST001781,CMP0014,PROD0065,28/3/2024 15:47,Abandoned Cart,Display Ad,Clicked,68,2,0,0
ENG0006124,CUST001048,CMP0031,PROD0175,16/8/2025 20:34,Welcome,SMS,Sent,9,0,0,0
ENG0006125,CUST001051,CMP0041,PROD0147,5/1/2026 4:02,Seasonal,Paid Social,Hidden,0,209,0,0
ENG0006126,CUST000020,CMP0045,PROD0059,18/12/2024 17:08,Welcome,Push Notification,Converted,100,55,1,0
ENG0006127,CUST000384,CMP0046,PROD0068,3/3/2024 12:43,Promotion,Display Ad,Impression,9,0,0,0
ENG0006128,CUST000554,CMP0006,PROD0063,17/2/2025 2:31,Abandoned Cart,Push Notification,Converted,98,63,1,0
ENG0006129,CUST001459,CMP0045,PROD0057,3/3/2025 10:01,Welcome,Push Notification,Sent,14,0,0,0
ENG0006130,CUST001399,CMP0009,PROD0111,29/12/2025 4:21,Seasonal,Email,Sent,12,0,0,0
ENG0006131,CUST000942,CMP0019,PROD0197,28/4/2025 13:40,Loyalty,Push Notification,Sent,16,0,0,0
ENG0006132,CUST000220,CMP0017,PROD0167,29/4/2024 22:34,Loyalty,Display Ad,Clicked,60,43,0,0
ENG0006133,CUST000039,CMP0025,PROD0138,27/11/2025 16:45,Winback,SMS,Converted,99,162,1,0
ENG0006134,CUST001105,CMP0034,PROD0070,6/5/2026 14:52,Seasonal,Email,Sent,8,0,0,0
ENG0006135,CUST001468,CMP0036,PROD0171,13/11/2025 17:14,Product Launch,Push Notification,Sent,13,0,0,0
ENG0006136,CUST001965,CMP0010,PROD0138,15/3/2026 5:57,Seasonal,Display Ad,Impression,2,0,0,0
ENG0006137,CUST001150,CMP0016,PROD0052,4/11/2024 22:27,Loyalty,Push Notification,Converted,92,216,1,0
ENG0006138,CUST001202,CMP0021,PROD0098,27/6/2024 11:40,Winback,Paid Social,Impression,7,0,0,0
ENG0006139,CUST000688,CMP0037,PROD0194,28/7/2025 4:15,Product Launch,Email,Sent,3,0,0,0
ENG0006140,CUST001714,CMP0019,PROD0193,12/3/2025 17:45,Loyalty,Push Notification,Sent,12,0,0,0
ENG0006141,CUST000130,CMP0024,PROD0148,19/11/2025 17:56,Promotion,SMS,Converted,92,136,1,0
ENG0006142,CUST001759,CMP0002,PROD0013,1/5/2024 14:41,Product Launch,SMS,Clicked,62,57,0,0
ENG0006143,CUST000435,CMP0008,PROD0037,24/1/2026 13:58,Product Launch,Paid Social,Impression,3,0,0,0
ENG0006144,CUST000304,CMP0009,PROD0105,29/11/2024 7:18,Seasonal,Email,Clicked,63,2,0,0
ENG0006145,CUST000860,CMP0043,PROD0057,15/10/2024 12:15,Seasonal,SMS,Sent,11,0,0,0
ENG0006146,CUST001380,CMP0003,PROD0052,20/1/2026 4:55,Promotion,Email,Sent,9,0,0,0
ENG0006147,CUST001949,CMP0012,PROD0134,8/6/2024 9:48,Promotion,Paid Social,Impression,21,0,0,0
ENG0006148,CUST000062,CMP0021,PROD0099,3/4/2026 23:28,Winback,Paid Social,Clicked,67,19,0,0
ENG0006149,CUST000818,CMP0005,PROD0090,5/5/2026 3:04,Abandoned Cart,Display Ad,Impression,8,0,0,0
ENG0006150,CUST001136,CMP0005,PROD0081,20/4/2025 14:42,Abandoned Cart,Display Ad,Converted,100,144,1,0
ENG0006151,CUST000452,CMP0020,PROD0082,6/4/2024 6:58,Welcome,SMS,Converted,100,2,1,0
ENG0006152,CUST000333,CMP0028,PROD0038,12/8/2025 18:46,Seasonal,Email,Opened,41,150,0,0
ENG0006153,CUST000501,CMP0012,PROD0122,14/8/2025 23:05,Promotion,Paid Social,Impression,15,0,0,0
ENG0006154,CUST000247,CMP0020,PROD0100,12/7/2025 7:07,Welcome,SMS,Converted,100,70,1,0
ENG0006155,CUST001615,CMP0045,PROD0058,4/5/2026 15:11,Welcome,Push Notification,Sent,3,0,0,0
ENG0006156,CUST000092,CMP0043,PROD0042,28/8/2024 8:11,Seasonal,SMS,Sent,1,0,0,0
ENG0006157,CUST000427,CMP0016,PROD0059,20/6/2026 22:52,Loyalty,Push Notification,Sent,0,0,0,0
ENG0006158,CUST000573,CMP0021,PROD0091,28/12/2025 17:30,Winback,Paid Social,Clicked,73,30,0,0
ENG0006159,CUST001085,CMP0033,PROD0107,6/9/2024 22:51,Promotion,Email,Opened,30,100,0,0
ENG0006160,CUST001808,CMP0031,PROD0161,15/3/2026 23:58,Welcome,SMS,Sent,7,0,0,0
ENG0006161,CUST000665,CMP0018,PROD0177,25/5/2025 8:30,Promotion,Email,Sent,0,0,0,0
ENG0006162,CUST000389,CMP0035,PROD0087,31/3/2025 9:31,Seasonal,Paid Social,Clicked,72,11,0,0
ENG0006163,CUST001999,CMP0034,PROD0064,31/8/2025 16:53,Seasonal,Email,Clicked,64,80,0,0
ENG0006164,CUST001517,CMP0003,PROD0050,11/12/2025 4:15,Promotion,Email,Sent,2,0,0,0
ENG0006165,CUST000036,CMP0016,PROD0054,7/3/2024 0:32,Loyalty,Push Notification,Sent,10,0,0,0
ENG0006166,CUST001783,CMP0032,PROD0009,9/5/2026 15:38,Promotion,Push Notification,Sent,13,0,0,0
ENG0006167,CUST000848,CMP0048,PROD0086,24/10/2025 10:49,Product Launch,Push Notification,Opened,24,54,0,0
ENG0006168,CUST001413,CMP0035,PROD0096,29/9/2025 3:13,Seasonal,Paid Social,Clicked,61,80,0,0
ENG0006169,CUST000776,CMP0048,PROD0084,9/5/2026 21:24,Product Launch,Push Notification,Opened,26,68,0,0
ENG0006170,CUST000386,CMP0036,PROD0174,31/8/2025 13:08,Product Launch,Push Notification,Sent,18,0,0,0
ENG0006171,CUST000394,CMP0039,PROD0139,3/8/2024 16:23,Promotion,SMS,Clicked,69,76,0,0
ENG0006172,CUST000766,CMP0045,PROD0049,6/11/2024 1:58,Welcome,Push Notification,Converted,100,2,1,0
ENG0006173,CUST000703,CMP0024,PROD0146,8/5/2026 6:43,Promotion,SMS,Sent,10,0,0,0
ENG0006174,CUST000718,CMP0017,PROD0175,3/1/2025 13:43,Loyalty,Display Ad,Impression,9,0,0,0
ENG0006175,CUST000370,CMP0006,PROD0080,31/3/2026 0:00,Abandoned Cart,Push Notification,Sent,15,0,0,0
ENG0006176,CUST001981,CMP0041,PROD0147,22/4/2026 8:28,Seasonal,Paid Social,Impression,0,0,0,0
ENG0006177,CUST000408,CMP0039,PROD0129,11/10/2024 14:34,Promotion,SMS,Sent,0,0,0,0
ENG0006178,CUST000031,CMP0021,PROD0087,15/3/2025 8:30,Winback,Paid Social,Impression,0,0,0,0
ENG0006179,CUST001072,CMP0032,PROD0009,8/2/2025 23:59,Promotion,Push Notification,Sent,2,0,0,0
ENG0006180,CUST001148,CMP0039,PROD0132,24/12/2024 2:16,Promotion,SMS,Converted,98,42,1,0
ENG0006181,CUST000204,CMP0003,PROD0047,22/11/2025 12:03,Promotion,Email,Opened,34,76,0,0
ENG0006182,CUST000616,CMP0049,PROD0111,21/3/2024 18:26,Product Launch,Display Ad,Impression,4,0,0,0
ENG0006183,CUST000234,CMP0020,PROD0084,3/5/2025 7:38,Welcome,SMS,Clicked,50,85,0,0
ENG0006184,CUST000986,CMP0015,PROD0112,22/3/2024 0:14,Loyalty,SMS,Clicked,55,5,0,0
ENG0006185,CUST001151,CMP0014,PROD0061,9/2/2025 8:40,Abandoned Cart,Display Ad,Impression,14,0,0,0
ENG0006186,CUST001455,CMP0046,PROD0062,6/2/2024 10:02,Promotion,Display Ad,Impression,19,0,0,0
ENG0006187,CUST000050,CMP0011,PROD0132,29/2/2024 22:23,Abandoned Cart,Paid Social,Converted,100,94,1,0
ENG0006188,CUST001398,CMP0048,PROD0086,13/2/2025 19:49,Product Launch,Push Notification,Sent,10,0,0,0
ENG0006189,CUST000276,CMP0040,PROD0144,9/1/2024 12:16,Promotion,Push Notification,Sent,0,0,0,0
ENG0006190,CUST001884,CMP0014,PROD0071,10/1/2024 23:09,Abandoned Cart,Display Ad,Impression,0,0,0,0
ENG0006191,CUST001665,CMP0014,PROD0077,6/8/2024 9:55,Abandoned Cart,Display Ad,Impression,0,0,0,0
ENG0006192,CUST000365,CMP0040,PROD0156,14/2/2025 9:47,Promotion,Push Notification,Sent,10,0,0,0
ENG0006193,CUST001059,CMP0001,PROD0091,23/6/2024 5:43,Promotion,Email,Opened,31,41,0,0
ENG0006194,CUST000430,CMP0042,PROD0037,2/4/2026 0:03,Seasonal,SMS,Converted,100,78,1,0
ENG0006195,CUST001162,CMP0042,PROD0033,19/6/2024 3:53,Seasonal,SMS,Clicked,66,119,0,0
ENG0006196,CUST001908,CMP0007,PROD0025,7/10/2024 17:44,Promotion,Email,Sent,8,0,0,0
ENG0006197,CUST001113,CMP0006,PROD0068,14/1/2024 17:42,Abandoned Cart,Push Notification,Sent,6,0,0,0
ENG0006198,CUST001519,CMP0016,PROD0046,1/4/2026 16:44,Loyalty,Push Notification,Sent,4,0,0,0
ENG0006199,CUST001666,CMP0039,PROD0135,24/9/2024 16:08,Promotion,SMS,Sent,0,0,0,0
ENG0006200,CUST001814,CMP0039,PROD0123,5/4/2024 0:50,Promotion,SMS,Converted,100,20,1,0
ENG0006201,CUST000632,CMP0036,PROD0162,30/7/2024 1:34,Product Launch,Push Notification,Sent,0,0,0,0
ENG0006202,CUST000527,CMP0012,PROD0140,12/5/2026 1:20,Promotion,Paid Social,Clicked,62,2,0,0
ENG0006203,CUST001127,CMP0017,PROD0178,3/4/2025 1:01,Loyalty,Display Ad,Impression,0,0,0,0
ENG0006204,CUST001183,CMP0014,PROD0070,8/12/2024 20:41,Abandoned Cart,Display Ad,Impression,10,0,0,0
ENG0006205,CUST000595,CMP0033,PROD0101,14/11/2024 18:52,Promotion,Email,Opened,36,209,0,0
ENG0006206,CUST001939,CMP0050,PROD0021,8/6/2025 11:08,Loyalty,Paid Social,Converted,100,125,1,0
ENG0006207,CUST001045,CMP0042,PROD0027,4/11/2024 16:27,Seasonal,SMS,Opted out,0,81,0,1
ENG0006208,CUST000148,CMP0047,PROD0023,5/8/2024 15:43,Winback,Email,Sent,3,0,0,0
ENG0006209,CUST000924,CMP0039,PROD0135,16/4/2026 7:56,Promotion,SMS,Clicked,58,111,0,0
ENG0006210,CUST000512,CMP0046,PROD0065,21/1/2025 19:14,Promotion,Display Ad,Impression,23,0,0,0
ENG0006211,CUST001722,CMP0007,PROD0034,4/12/2025 5:12,Promotion,Email,Converted,100,59,1,0
ENG0006212,CUST001186,CMP0013,PROD0050,27/3/2024 12:21,Product Launch,SMS,Sent,0,0,0,0
ENG0006213,CUST001245,CMP0015,PROD0103,1/8/2024 16:54,Loyalty,SMS,Clicked,66,170,0,0
ENG0006214,CUST000288,CMP0026,PROD0076,24/1/2024 15:39,Product Launch,Push Notification,Clicked,55,92,0,0
ENG0006215,CUST000524,CMP0023,PROD0021,15/5/2025 12:57,Product Launch,SMS,Sent,0,0,0,0
ENG0006216,CUST000968,CMP0046,PROD0074,31/3/2025 14:59,Promotion,Display Ad,Clicked,68,2,0,0
ENG0006217,CUST000801,CMP0022,PROD0100,6/2/2026 1:21,Seasonal,Display Ad,Impression,6,0,0,0
ENG0006218,CUST000808,CMP0023,PROD0036,30/5/2026 17:09,Product Launch,SMS,Sent,15,0,0,0
ENG0006219,CUST000483,CMP0042,PROD0026,3/10/2024 12:44,Seasonal,SMS,Converted,86,82,1,0
ENG0006220,CUST001359,CMP0049,PROD0118,24/10/2025 1:19,Product Launch,Display Ad,Impression,0,0,0,0
ENG0006221,CUST000813,CMP0049,PROD0109,15/12/2024 11:20,Product Launch,Display Ad,Impression,5,0,0,0
ENG0006222,CUST000216,CMP0014,PROD0072,11/12/2024 5:56,Abandoned Cart,Display Ad,Impression,7,0,0,0
ENG0006223,CUST000045,CMP0008,PROD0028,8/8/2025 17:58,Product Launch,Paid Social,Clicked,71,122,0,0
ENG0006224,CUST000521,CMP0034,PROD0064,11/10/2024 0:43,Seasonal,Email,Sent,0,0,0,0
ENG0006225,CUST001070,CMP0027,PROD0119,6/3/2025 7:40,Abandoned Cart,Paid Social,Impression,0,0,0,0
ENG0006226,CUST001402,CMP0013,PROD0056,15/8/2024 14:23,Product Launch,SMS,Converted,100,250,1,0
ENG0006227,CUST000683,CMP0043,PROD0056,19/12/2024 0:11,Seasonal,SMS,Converted,90,51,1,0
ENG0006228,CUST001459,CMP0016,PROD0049,23/3/2026 21:15,Loyalty,Push Notification,Clicked,72,131,0,0
ENG0006229,CUST001510,CMP0049,PROD0119,28/6/2025 4:27,Product Launch,Display Ad,Clicked,61,85,0,0
ENG0006230,CUST001538,CMP0047,PROD0027,13/12/2024 23:11,Winback,Email,Converted,100,2,1,0
ENG0006231,CUST001710,CMP0040,PROD0157,10/2/2025 13:56,Promotion,Push Notification,Sent,11,0,0,0
ENG0006232,CUST001262,CMP0040,PROD0149,2/8/2025 18:20,Promotion,Push Notification,Sent,13,0,0,0
ENG0006233,CUST000472,CMP0033,PROD0106,13/10/2025 8:42,Promotion,Email,Sent,0,0,0,0
ENG0006234,CUST001898,CMP0014,PROD0067,28/11/2024 12:57,Abandoned Cart,Display Ad,Impression,1,0,0,0
ENG0006235,CUST000567,CMP0032,PROD0020,25/1/2026 10:57,Promotion,Push Notification,Opened,27,116,0,0
ENG0006236,CUST000753,CMP0047,PROD0025,1/11/2025 14:42,Winback,Email,Sent,7,0,0,0
ENG0006237,CUST001369,CMP0002,PROD0002,18/8/2025 7:25,Product Launch,SMS,Sent,4,0,0,0
ENG0006238,CUST001386,CMP0031,PROD0163,19/2/2024 4:47,Welcome,SMS,Sent,17,0,0,0
ENG0006239,CUST001774,CMP0030,PROD0046,7/11/2025 22:50,Product Launch,Push Notification,Sent,13,0,0,0
ENG0006240,CUST000005,CMP0024,PROD0150,18/6/2026 20:39,Promotion,SMS,Sent,7,0,0,0
ENG0006241,CUST000148,CMP0030,PROD0060,16/10/2025 0:28,Product Launch,Push Notification,Sent,12,0,0,0
ENG0006242,CUST001726,CMP0011,PROD0139,19/5/2026 7:21,Abandoned Cart,Paid Social,Impression,0,0,0,0
ENG0006243,CUST001642,CMP0038,PROD0115,3/12/2025 13:20,Winback,SMS,Sent,12,0,0,0
ENG0006244,CUST000293,CMP0014,PROD0063,22/5/2024 8:06,Abandoned Cart,Display Ad,Converted,86,81,1,0
ENG0006245,CUST001346,CMP0024,PROD0156,20/5/2024 9:15,Promotion,SMS,Sent,12,0,0,0
ENG0006246,CUST001136,CMP0031,PROD0167,27/11/2025 14:54,Welcome,SMS,Sent,9,0,0,0
ENG0006247,CUST000183,CMP0028,PROD0026,13/4/2026 16:41,Seasonal,Email,Sent,2,0,0,0
ENG0006248,CUST001207,CMP0046,PROD0072,31/1/2025 20:14,Promotion,Display Ad,Impression,1,0,0,0
ENG0006249,CUST001634,CMP0048,PROD0099,4/12/2024 8:27,Product Launch,Push Notification,Sent,5,0,0,0
ENG0006250,CUST001879,CMP0030,PROD0048,18/7/2025 13:32,Product Launch,Push Notification,Sent,10,0,0,0
ENG0006251,CUST000914,CMP0021,PROD0095,9/3/2025 3:23,Winback,Paid Social,Impression,2,0,0,0
ENG0006252,CUST001974,CMP0035,PROD0094,18/9/2024 3:26,Seasonal,Paid Social,Impression,10,0,0,0
ENG0006253,CUST000680,CMP0039,PROD0139,7/5/2025 1:45,Promotion,SMS,Clicked,73,19,0,0
ENG0006254,CUST001684,CMP0017,PROD0170,11/5/2026 7:00,Loyalty,Display Ad,Impression,5,0,0,0
ENG0006255,CUST001120,CMP0044,PROD0193,18/1/2026 20:12,Seasonal,Paid Social,Impression,3,0,0,0
ENG0006256,CUST000769,CMP0005,PROD0091,24/7/2025 14:27,Abandoned Cart,Display Ad,Impression,2,0,0,0
ENG0006257,CUST000854,CMP0016,PROD0060,24/3/2026 20:30,Loyalty,Push Notification,Opened,28,87,0,0
ENG0006258,CUST001744,CMP0010,PROD0135,14/3/2026 20:09,Seasonal,Display Ad,Clicked,71,2,0,0
ENG0006259,CUST000842,CMP0017,PROD0161,3/3/2024 1:03,Loyalty,Display Ad,Impression,3,0,0,0
ENG0006260,CUST000230,CMP0042,PROD0029,19/3/2025 12:11,Seasonal,SMS,Sent,28,0,0,0
ENG0006261,CUST000518,CMP0032,PROD0018,24/1/2025 16:45,Promotion,Push Notification,Opened,36,2,0,0
ENG0006262,CUST001991,CMP0017,PROD0175,13/10/2025 11:38,Loyalty,Display Ad,Impression,0,0,0,0
ENG0006263,CUST001506,CMP0029,PROD0113,5/3/2024 22:40,Product Launch,Email,Clicked,70,2,0,0
ENG0006264,CUST001774,CMP0049,PROD0116,5/8/2025 20:51,Product Launch,Display Ad,Clicked,68,75,0,0
ENG0006265,CUST001317,CMP0050,PROD0036,29/1/2026 23:09,Loyalty,Paid Social,Clicked,62,2,0,0
ENG0006266,CUST000235,CMP0025,PROD0136,13/4/2025 10:49,Winback,SMS,Sent,13,0,0,0
ENG0006267,CUST000186,CMP0037,PROD0192,10/7/2024 10:04,Product Launch,Email,Converted,91,182,1,0
ENG0006268,CUST001962,CMP0020,PROD0088,14/2/2026 0:55,Welcome,SMS,Converted,100,155,1,0
ENG0006269,CUST001726,CMP0031,PROD0169,21/9/2024 20:31,Welcome,SMS,Sent,0,0,0,0
ENG0006270,CUST000740,CMP0012,PROD0128,10/9/2024 3:00,Promotion,Paid Social,Clicked,60,43,0,0
ENG0006271,CUST000336,CMP0007,PROD0032,2/8/2025 14:17,Promotion,Email,Sent,0,0,0,0
ENG0006272,CUST001136,CMP0026,PROD0079,11/11/2025 4:01,Product Launch,Push Notification,Sent,11,0,0,0
ENG0006273,CUST000641,CMP0012,PROD0130,16/7/2024 7:06,Promotion,Paid Social,Impression,8,0,0,0
